# 1PE pulse empirical shape
2.0100E-08	-5.48947E-09		
2.0200E-08	-5.48947E-09		
2.0301E-08	-5.48947E-09		
2.0400E-08	-5.48947E-09		
2.0429E-08	-5.48947E-09		
2.0457E-08	-5.48947E-09		
2.0486E-08	-5.48947E-09		
2.0514E-08	-5.48947E-09		
2.0543E-08	-5.48947E-09		
2.0571E-08	-5.48947E-09		
2.0600E-08	-5.48947E-09		
2.0685E-08	-5.48947E-09		
2.0700E-08	-5.48947E-09		
2.0719E-08	-5.48947E-09		
2.0739E-08	-5.48947E-09		
2.0758E-08	-5.48947E-09		
2.0777E-08	-5.48947E-09		
2.0796E-08	-5.48947E-09		
2.0816E-08	-5.48947E-09		
2.0835E-08	-5.48947E-09		
2.0901E-08	-5.48947E-09		
2.1001E-08	-5.48947E-09		
2.1103E-08	-5.48947E-09		
2.1119E-08	-5.48947E-09		
2.1135E-08	-5.48947E-09		
2.1151E-08	-5.48947E-09		
2.1167E-08	-5.48947E-09		
2.1183E-08	-5.48947E-09		
2.1199E-08	-5.48947E-09		
2.1215E-08	-5.48947E-09		
2.1300E-08	5.41105E-08		
2.1400E-08	5.41105E-08		
2.1415E-08	5.41105E-08		
2.1431E-08	5.41105E-08		
2.1446E-08	5.41105E-08		
2.1461E-08	5.41105E-08		
2.1476E-08	5.41105E-08		
2.1492E-08	5.41105E-08		
2.1507E-08	5.41105E-08		
2.1600E-08	5.41105E-08		
2.1701E-08	5.41105E-08		
2.1800E-08	5.41105E-08		
2.1900E-08	5.41105E-08		
2.2000E-08	5.41105E-08		
2.2100E-08	5.41105E-08		
2.2200E-08	5.41105E-08		
2.2300E-08	5.41105E-08		
2.2403E-08	5.41105E-08		
2.2501E-08	5.41105E-08		
2.2600E-08	5.41105E-08		
2.2700E-08	5.41105E-08		
2.2715E-08	5.41105E-08		
2.2731E-08	5.41105E-08		
2.2746E-08	5.41105E-08		
2.2761E-08	5.41105E-08		
2.2776E-08	5.41105E-08		
